,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
11,3.783766,47.3106,40.5914,6.719200000000001,3313.3681,27.5029,90.90107919999997,90.90107919999997,11.54,0.109,6.7302000000000035,3256.3925,40.7472,27.132161377976672,3231.56846375766,0.0,1.7126,0.0,1.7287,74.51128847809512,31.54041065072775,19.949198,0.42329707746229644,0.6324964573516008,11.739999999999998,47.3106,40.5914,0.0,1.8986999999999998
12,4.012192,47.7096,40.8785,6.831099999999999,3312.3269,27.8414,88.38847679999998,88.38847679999998,11.5817,0.115,6.7302000000000035,3256.3925,40.7472,27.18363142931088,3232.860751747108,0.0,1.7126,0.0,1.6748,76.78355423858184,30.658962824995914,19.39703116,0.3992907482471102,0.6326708202987811,11.781699999999999,47.7096,40.8785,0.0,1.8448
13,4.278188,47.7597,41.1064,6.6533000000000015,3312.3269,27.8414,90.47687359999998,90.47687359999998,11.5478,0.109,6.7302000000000035,3256.3925,40.7472,27.15351143392536,3229.6624135347415,0.0,1.7126,0.0,1.7196,74.63025761177474,31.383356797752334,19.857596880000003,0.42051786771269095,0.6327429219242154,11.7478,47.7597,41.1064,0.0,1.8896
14,4.507646,47.4841,40.6281,6.8559999999999945,3310.7805,27.4839,86.45857439999996,86.45857439999996,11.5628,0.121,6.7302000000000035,3256.3925,40.7472,27.204167203863253,3230.3434556170055,0.0,1.7126,0.0,1.6334,76.09529433261362,29.975544197513994,18.88667752,0.39392112824336367,0.630069545878882,11.762799999999999,47.4841,40.6281,0.0,1.8034
15,4.727908,47.7835,40.9916,6.791899999999998,3310.7805,27.4839,88.43043119999997,88.43043119999997,11.5242,0.11,6.7302000000000035,3256.3925,40.7472,27.249946027706155,3226.458104316748,0.0,1.7126,0.0,1.6757,75.32896151773221,30.65919507968224,19.31110194,0.4070040853074174,0.6298633049501489,11.7242,47.7835,40.9916,0.0,1.8457
16,4.953953,47.7847,41.0612,6.723500000000001,3309.9936,27.6587,89.12500959999997,89.12500959999997,11.5374,0.123,6.7302000000000035,3256.3925,40.7472,27.279852957203282,3225.195978439767,0.0,1.7126,0.0,1.6906,74.98511890290733,30.892664019501485,19.50512844,0.41198393056497123,0.6313838271664457,11.7374,47.7847,41.0612,0.0,1.8606
17,5.227985,47.8525,40.9537,6.898800000000001,3309.9936,27.6587,89.75432559999997,89.75432559999997,11.539,0.108,6.7302000000000035,3256.3925,40.7472,27.37182076278083,3225.8984271071777,0.0,1.7126,0.0,1.7041,77.09420696446844,31.110798613117243,19.663609899999997,0.4035426245120563,0.6320509526139014,11.738999999999999,47.8525,40.9537,0.0,1.8740999999999999
18,5.457723,47.8275,41.0582,6.769300000000001,3308.8142,27.6967,88.15539679999996,88.15539679999996,11.5553,0.114,6.7302000000000035,3256.3925,40.7472,27.432002451060352,3227.6397533625277,0.0,1.7126,0.0,1.6698,75.63993108291936,30.545687401484997,19.295039940000002,0.4038301855140462,0.6316780397308054,11.7553,47.8275,41.0582,0.0,1.8397999999999999
19,5.670663,47.5617,40.9769,6.584800000000001,3308.8142,27.6967,95.35756879999997,95.35756879999997,11.5547,0.11,6.7302000000000035,3256.3925,40.7472,27.468785045834682,3227.9824751619412,0.0,1.7126,0.0,1.8243,73.41710527262062,33.04122712462681,21.07923921,0.4500480780593899,0.6379678070215767,11.7547,47.5617,40.9769,0.0,1.9943
20,5.899651,47.5776,40.8559,6.7216999999999985,3319.1772,27.356,89.18094879999997,89.18094879999997,11.6145,0.119,6.7302000000000035,3256.3925,40.7472,27.647791162364516,3238.585330892313,0.0,1.7126,0.0,1.6918,74.14305377844248,30.99781946684247,19.6494111,0.418081234682773,0.6338965591117931,11.814499999999999,47.5776,40.8559,0.0,1.8618
