,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A)
14,4.748105,47.4915,40.9946,6.496900000000004,3259.4802,28.1334,88.41644639999997,88.41644639999997,11.2868,0.11,6.391799999999996,3245.614,41.1009,28.012438315089874,3195.4906072479366,0.0,1.7507,0.0,1.6754,73.49898664316947,30.17935965074546,18.90990472,0.4106091938010432,0.6265840275883026,11.486799999999999,47.4915,40.9946,0.0,1.8454
15,4.956321,47.4059,40.738,6.667900000000003,3263.5405,28.0937,89.57718479999997,89.57718479999997,11.2562,0.114,6.391799999999996,3245.614,41.1009,27.69615675231936,3185.4359588984757,0.0,1.7507,0.0,1.7003,75.48498002216962,30.613644420701764,19.13891686,0.40555941608132723,0.62517603578938,11.456199999999999,47.4059,40.738,0.0,1.8702999999999999
16,5.213763,47.6857,41.0429,6.642799999999994,3263.5405,28.0937,91.54437999999996,91.54437999999996,11.2174,0.109,6.391799999999996,3245.614,41.1009,27.613927322473113,3179.8082049277464,0.0,1.7507,0.0,1.7425,75.17824476685432,31.285947468552305,19.5463195,0.41615692898361084,0.6247635466257614,11.417399999999999,47.6857,41.0429,0.0,1.9124999999999999
17,5.42303,47.5874,41.024,6.5634000000000015,3263.1228,27.9291,88.40246159999997,88.40246159999997,11.2371,0.117,6.391799999999996,3245.614,41.1009,27.65556222158189,3180.0235800747905,0.0,1.7507,0.0,1.6751,73.77315315603468,30.20830750309583,18.82326621,0.40947561830796947,0.6231155521728895,11.4371,47.5874,41.024,0.0,1.8451
18,5.686297,47.643,40.7313,6.911700000000003,3263.1228,27.9291,90.45356559999998,90.45356559999998,11.326,0.109,6.391799999999996,3245.614,41.1009,27.602359657452105,3182.1011192538995,0.0,1.7507,0.0,1.7191,78.0046249372492,30.909197266021057,19.470526600000003,0.3962482646495121,0.6299266342126667,11.526,47.643,40.7313,0.0,1.8891
19,5.921297,47.6717,40.9183,6.753399999999999,3262.9001,28.3151,92.99413759999997,92.99413759999997,11.2628,0.115,6.391799999999996,3245.614,41.1009,27.630137994125924,3181.358789605913,0.0,1.7507,0.0,1.7736,77.13294923617052,31.77517608868047,19.97570208,0.4119533403473169,0.6286574785376597,11.4628,47.6717,40.9183,0.0,1.9436
20,6.157388,47.712,40.8193,6.892700000000005,3262.9001,28.3151,88.03419519999997,88.03419519999997,11.305,0.11,6.391799999999996,3245.614,41.1009,27.58681822877309,3184.522872494679,0.0,1.7507,0.0,1.6672,78.84868439020077,30.08041287868526,18.847696,0.38149543155121585,0.6265770378888424,11.504999999999999,47.712,40.8193,0.0,1.8372
21,6.38715,47.8214,41.0643,6.757099999999994,3261.9262,27.5687,89.74034079999997,89.74034079999997,11.2622,0.119,6.391799999999996,3245.614,41.1009,27.633415953713087,3181.3830166632365,0.0,1.7507,0.0,1.7038,75.14405763754905,30.65423362826807,19.18853636,0.4079395575911824,0.6259669249178399,11.4622,47.8214,41.0643,0.0,1.8738
22,6.627915,47.6179,40.8669,6.750999999999998,3261.9262,27.5687,88.82666719999996,88.82666719999996,11.2255,0.11,6.391799999999996,3245.614,41.1009,27.638195391545903,3178.9993016022318,0.0,1.7507,0.0,1.6842,75.07090547725976,30.342133587810228,18.9059871,0.40417966714150494,0.6230935291773736,11.4255,47.6179,40.8669,0.0,1.8541999999999998
23,6.862189,47.7798,40.8834,6.8964,3252.4956,27.8655,90.39762639999996,90.39762639999996,11.2323,0.12,6.391799999999996,3245.614,41.1009,27.619139412487073,3176.926322609705,0.0,1.7507,0.0,1.7179,77.641537890974,30.789480580852874,19.295968170000002,0.3965593858288608,0.6267065181346265,11.4323,47.7798,40.8834,0.0,1.8879
24,7.099003,47.368,40.7612,6.6068,3252.4956,27.8655,91.04092719999997,91.04092719999997,11.2865,0.109,6.391799999999996,3245.614,41.1009,27.66251106875334,3178.5680499260347,0.0,1.7507,0.0,1.7317,74.13122013201655,31.008589182240296,19.54483205,0.41829325251923094,0.6303038146989934,11.4865,47.368,40.7612,0.0,1.9017
25,7.332878,47.5385,40.8339,6.704599999999999,3327.5031,28.0086,90.36965679999997,90.36965679999997,11.2691,0.117,6.391799999999996,3245.614,41.1009,27.63479648195175,3179.404094327504,0.0,1.7507,0.0,1.7173,75.70345960723546,31.48978672005013,19.35242543,0.41596232039361714,0.6145619721735985,11.4691,47.5385,40.8339,0.0,1.8873
26,7.572209,47.6026,41.0166,6.586000000000006,3327.5031,28.0086,88.62155679999996,88.62155679999996,11.283,0.11,6.391799999999996,3245.614,41.1009,27.65206941525973,3180.235935574049,0.0,1.7507,0.0,1.6798,74.25849528551896,30.880651993698937,18.9531834,0.4158534572369786,0.6137559337758579,11.482999999999999,47.6026,41.0166,0.0,1.8497999999999999
