t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM)
144.41957,41.7895,34.5522,7.2373,3132.2446,25.5373,106.1165416,106.1165416,10.7111,0.114,6.587310352,3200,35.12,19.30450168,2917.718542,2.886190988,1.936774006,2.9922,2.0551,74.9413758,34.8070626,14.01238161,0.464457214,0.632411355,10.85843684,41.70731035,34.5459404,2.9922,2.058231374,25.46073276,3160.511158
144.699102,41.5371,34.5131,7.024,3132.2446,25.1169,105.3100848,105.3100848,10.7317,0.111,6.581232711,3200,35.12,19.30450168,2917.718542,2.886190988,1.936774006,2.9922,2.0378,71.3772363,34.54253841,13.86905826,0.483943344,0.63310513,10.89764822,41.70123271,34.56341325,2.9922,2.041746064,25.45986418,3151.711809
144.889376,41.7143,34.7501,6.9642,3119.4826,25.1169,103.221688,103.221688,10.6849,0.116,6.576140019,3200,35.12,19.30450168,2917.718542,2.886190988,1.936774006,2.9922,1.993,70.72388275,33.71957886,13.2950057,0.476777823,0.631532374,10.93242633,41.69614002,34.5787864,2.9922,2.028941358,25.45772824,3140.751721
145.126944,41.7369,34.3426,7.3943,3119.4826,25.2041,103.0678552,103.0678552,10.8349,0.113,6.573107282,3200,35.12,19.29577936,2926.377103,2.829033179,1.91479379,2.9922,1.9897,75.68485352,33.66932608,13.55820053,0.444862142,0.640292012,10.96102955,41.69310728,34.59159206,2.9922,2.021125272,25.45434686,3128.905138
145.37583,41.6404,34.6224,7.018,3125.4252,25.2041,101.6460672,101.6460672,10.6523,0.113,6.572403614,3200,35.12,19.29577936,2926.377103,2.829033179,1.91479379,2.9922,1.9592,71.55925991,33.26812365,12.86998616,0.464903126,0.627326818,10.98187399,41.69240361,34.60139506,2.9922,2.01927719,25.44976199,3120.536879
145.599566,41.6722,34.5094,7.1628,3125.4252,25.276,101.8651624,101.8651624,10.6735,0.115,6.573592687,3200,35.12,19.29577936,2926.377103,2.829033179,1.91479379,2.8768,1.9639,73.3554523,33.33983214,12.96168665,0.454496988,0.62872802,10.99405004,41.69359269,34.6076624,2.8768,2.023571011,25.44403041,3118.891882
145.835484,41.7076,34.7312,6.9764,3112.7185,25.276,102.6716192,102.6716192,10.6207,0.113,6.575837373,3200,35.12,19.28514427,2933.695098,2.774607692,1.895813501,2.8768,1.9812,71.30601192,33.4671612,13.04173084,0.469345575,0.628727687,10.99750447,41.69583737,34.6098555,2.8768,2.033146938,25.43722103,3121.970205
146.088637,41.4791,34.3212,7.1579,3112.7185,25.3724,100.1590168,100.1590168,10.5971,0.112,6.578120904,3200,35.12,19.28514427,2933.695098,2.774607692,1.895813501,2.8768,1.9273,73.58114202,32.64814548,12.42379083,0.44370262,0.625572771,10.99284363,41.6981209,34.60781314,2.8768,2.046249997,25.42941436,3123.537849
146.306498,41.4302,34.4599,6.9703,3117.3657,25.3724,100.9934432,100.9934432,10.8474,0.116,6.579308308,3200,35.12,19.28514427,2933.695098,2.774607692,1.895813501,2.8768,1.9452,71.51064115,32.96928654,13.10036248,0.461040287,0.640000579,10.98109792,41.69930831,34.60195076,2.8768,2.060615982,25.42070336,3119.371331
146.544024,41.6343,34.5821,7.0522,3117.3657,25.0448,102.5364328,102.5364328,10.8859,0.116,6.578019458,3200,35.12,19.27117014,2936.295333,2.719281013,1.875967713,2.8768,1.9783,71.47956118,33.47299515,13.53557597,0.468287642,0.643371646,10.96380324,41.69801946,34.59293339,2.8768,2.073918908,25.41119452,3113.327108
146.824749,41.5469,34.5283,7.0186,3151.0485,25.0448,98.7512136,98.7512136,10.8617,0.117,6.572673996,3200,35.12,19.27117014,2936.295333,2.719281013,1.875967713,2.8768,1.8971,71.11351331,32.58563187,12.60573107,0.458219969,0.632356345,10.94339437,41.692674,34.5813381,2.8768,2.084184254,25.40100678,3113.550058
147.019192,41.6099,34.6768,6.9331,3151.0485,25.1666,100.378112,100.378112,10.8129,0.113,6.562045099,3200,35.12,19.27117014,2936.295333,2.719281013,1.875967713,2.7629,1.932,70.52336755,33.12247096,12.8905228,0.46966661,0.630705445,10.92337891,41.6820451,34.56783759,2.7629,2.090093127,25.39026628,3123.753149
147.25669,41.5683,34.5681,7.0002,3139.9521,25.1666,98.0519736,98.0519736,10.7869,0.112,6.545945802,3200,35.12,19.24983604,2934.118119,2.659923465,1.867897836,2.7629,1.8821,71.25792894,32.24096113,12.30202449,0.452454367,0.629696627,10.90776761,41.6659458,34.55361344,2.7629,2.091077477,25.37909883,3139.815535
147.505505,41.5695,34.697,6.8725,3139.9521,25.3689,99.3245904,99.3245904,10.7978,0.115,6.525468094,3200,35.12,19.24983604,2934.118119,2.659923465,1.867897836,2.7629,1.9094,70.42152792,32.65941664,12.61731932,0.46377035,0.631282535,10.89994767,41.64546809,34.540475,2.7629,2.087226995,25.36762439,3151.187275
147.723732,41.5231,34.3609,7.1622,3139.5229,25.3689,97.1383,97.1383,10.7911,0.109,6.502677224,3200,35.12,19.24983604,2934.118119,2.659923465,1.867897836,2.7629,1.8625,73.61844348,31.93616558,12.09842375,0.433806585,0.629331148,10.90168241,41.62267722,34.530524,2.7629,2.079126523,25.35595595,3149.659794
147.958514,41.4339,34.4,7.0339,3139.5229,25.5062,99.1334648,99.1334648,10.8305,0.11,6.479974525,3200,35.12,19.25496805,2932.695393,2.597776252,1.856881315,2.7629,1.9053,72.59338987,32.59211605,12.63535165,0.448968096,0.633139365,10.91272983,41.59997453,34.52540534,2.7629,2.067691104,25.34420237,3140.252392
148.201615,41.4449,34.3964,7.0485,3133.0991,25.5062,98.583396,98.583396,10.7581,0.115,6.459362762,3200,35.12,19.25496805,2932.695393,2.597776252,1.856881315,2.7629,1.8935,72.75537668,32.34495297,12.37046235,0.444571308,0.629787973,10.93111203,41.57936276,34.52539668,2.7629,2.054023867,25.33247354,3135.013009
148.427605,41.349,34.3744,6.9746,3133.0991,25.0998,101.5528352,101.5528352,10.8996,0.111,6.4418572,3200,35.12,19.25496805,2932.695393,2.597776252,1.856881315,2.6495,1.9572,70.78928211,33.31921816,13.33269712,0.470681679,0.640252032,10.95377635,41.5618572,34.52893984,2.6495,2.039330782,25.32088549,3136.433569
148.65766,41.5616,34.5247,7.0369,3127.1271,25.0998,99.6509024,99.6509024,10.7274,0.115,6.427288562,3200,35.12,19.26829385,2934.45839,2.535880728,1.842545181,2.6495,1.9164,71.46948636,32.63287869,12.55798936,0.456598758,0.629977807,10.9773688,41.54728856,34.53307246,2.6495,2.024894277,25.30956175,3137.099608
148.914575,41.4217,34.4385,6.9832,3127.1271,25.3448,100.611192,100.611192,10.6771,0.111,6.414635825,3200,35.12,19.26829385,2934.45839,2.535880728,1.842545181,2.6495,1.937,71.5750718,32.94734663,12.6815427,0.460318737,0.62771497,10.99886464,41.53463582,34.5345557,2.6495,2.01203133,25.29862864,3132.979465
149.12991,41.5536,34.5638,6.9898,3119.0588,25.3448,97.860848,97.860848,11.0142,0.118,6.402731149,3200,35.12,19.26829385,2934.45839,2.535880728,1.842545181,2.6495,1.878,71.64783534,31.96400238,12.6846676,0.446126561,0.647123829,11.0158934,41.52273115,34.53108296,2.6495,2.001941678,25.28820737,3127.491425
149.370199,41.5585,34.4679,7.0906,3119.0588,25.1871,98.2710688,98.2710688,11.1501,0.112,6.390922631,3200,35.12,19.29617426,2939.254828,2.472633822,1.823274978,2.6495,1.8868,72.3064124,32.0979916,13.03800868,0.443916252,0.655430687,11.02704759,41.51092263,34.52202872,2.6495,1.995445036,25.27840845,3123.967571
149.61875,41.5811,34.5247,7.0564,3175.8129,25.1871,95.6605728,95.6605728,11.1424,0.117,6.379412908,3200,35.12,19.29617426,2939.254828,2.472633822,1.823274978,2.6495,1.8308,71.93171101,31.81387006,12.39950592,0.442278789,0.641214221,11.03255983,41.49941291,34.50851135,2.6495,1.992719332,25.26932927,3123.408277
149.841341,41.5781,34.612,6.9661,3175.8129,25.2794,99.1987272,99.1987272,11.0977,0.111,6.369250079,3200,35.12,19.29617426,2939.254828,2.472633822,1.823274978,2.5182,1.9067,71.20234144,32.99055531,13.15998459,0.463335259,0.641395223,11.0348779,41.48925008,34.49290358,2.5182,1.993186215,25.2610519,3131.224524
150.074686,41.5506,34.5858,6.9648,3174.9526,25.2794,94.8681008,94.8681008,11.0369,0.118,6.361999623,3200,35.12,19.30038108,2943.252691,2.405993525,1.818304087,2.5182,1.8138,71.18804621,31.54177067,12.01872922,0.443076785,0.634673603,11.03822968,41.48199962,34.47815407,2.5182,1.995637527,25.25364053,3152.765596
150.332104,41.3471,34.5277,6.8194,3174.9526,25.4191,96.2339496,96.2339496,11.1478,0.116,6.359143964,3200,35.12,19.30038108,2943.252691,2.405993525,1.818304087,2.5182,1.8431,69.97374614,31.99588843,12.54651018,0.457255617,0.642160952,11.04715262,41.47914396,34.46718338,2.5182,1.998551385,25.24714044,3177.425752
150.553954,41.6074,34.6157,6.9917,3184.8757,25.4191,95.6745576,95.6745576,11.235,0.111,6.361370236,3200,35.12,19.30038108,2943.252691,2.405993525,1.818304087,2.5182,1.8311,71.87888432,31.90932133,12.5724085,0.443931784,0.644714699,11.06493576,41.48137024,34.46233257,2.5182,2.000428594,25.24157953,3186.446039
150.787558,41.5634,34.5045,7.0589,3184.8757,25.4569,97.2874712,97.2874712,11.2419,0.109,6.368149933,3200,35.12,19.27823849,2948.119286,2.335811747,1.822505602,2.5182,1.8657,72.72991531,32.44725931,12.97401283,0.446133605,0.646403218,11.09286896,41.48814993,34.46486448,2.5182,2.000060229,25.23697225,3180.211325
151.029553,41.4748,34.5186,6.9562,3204.9091,25.4569,93.9124728,93.9124728,11.3044,0.115,6.377983669,3200,35.12,19.27823849,2948.119286,2.335811747,1.822505602,2.5182,1.7933,71.59266257,31.51865016,12.27218052,0.440249727,0.643180479,11.13039714,41.49798367,34.47468383,2.5182,1.996739119,25.23332435,3177.058547
151.254365,41.6557,34.6004,7.0553,3204.9091,25.1203,101.5248656,101.5248656,11.182,0.111,6.389066547,3200,35.12,19.27823849,2948.119286,2.335811747,1.822505602,2.3948,1.9566,71.72891739,34.07350084,13.8787012,0.475031578,0.64210312,11.17566672,41.50906655,34.49036535,2.3948,1.990386423,25.23063682,3186.459204
151.489048,41.4712,34.7159,6.7553,3196.604,25.1203,92.1177568,92.1177568,11.1339,0.116,6.399835192,3200,35.12,19.22450397,2956.193958,2.2701121,1.825960054,2.3948,1.7548,68.45078031,30.83619687,11.53776772,0.450487149,0.633598488,11.22596143,41.51983519,34.50954426,2.3948,1.981559573,25.22890651,3200.260809
151.768461,41.4498,34.5198,6.93,3196.604,25.1973,90.3416872,90.3416872,11.2041,0.113,6.409197949,3200,35.12,19.22450397,2956.193958,2.2701121,1.825960054,2.3948,1.7167,70.57541903,30.24166186,11.23407847,0.428501343,0.636012616,11.27789001,41.52919795,34.52966189,2.3948,1.971283581,25.22812206,3206.531899
151.962835,41.3875,34.3701,7.0174,3188.7753,25.1973,94.621036,94.621036,11.2152,0.113,6.416424723,3200,35.12,19.22450397,2956.193958,2.2701121,1.825960054,2.3948,1.8085,71.53337703,31.59659137,12.2826892,0.441704176,0.641926496,11.32759044,41.53642472,34.54862232,2.3948,1.960623386,25.22825755,3202.270721
152.196358,41.5915,34.8674,6.7241,3188.7753,25.2246,93.828564,93.828564,11.113,0.116,6.420843429,3200,35.12,19.1898827,2968.699307,2.20981943,1.824320292,2.3948,1.7915,68.39264757,31.33196297,11.9089395,0.458118878,0.635419476,11.37124198,41.54084343,34.56488737,2.3948,1.950226577,25.22926779,3193.942931
152.449634,41.7498,34.6316,7.1182,3182.7131,25.2246,94.3320168,94.3320168,11.1638,0.111,6.421844952,3200,35.12,19.1898827,2968.699307,2.20981943,1.824320292,2.3948,1.8023,72.71690715,31.44019484,12.12051674,0.432364303,0.639961579,11.40572394,41.54184495,34.57740366,2.3948,1.940249952,25.23108713,3188.575679
152.669058,41.4339,34.5143,6.9196,3182.7131,25.3034,98.8304608,98.8304608,11.1962,0.116,6.41942563,3200,35.12,19.1898827,2968.699307,2.20981943,1.824320292,2.2607,1.8988,70.75812537,32.93949445,13.25934456,0.46552243,0.645405915,11.42906934,41.53942563,34.58590202,2.2607,1.930667358,25.23363109,3186.674662
152.905008,41.5536,34.6188,6.9348,3183.5778,25.3034,97.6557376,97.6557376,11.2292,0.111,6.414631505,3200,35.12,19.1852195,2981.128352,2.153167802,1.818845296,2.2607,1.8736,70.92542828,32.55681035,13.03902912,0.459028745,0.646225134,11.44069255,41.53463151,34.59106521,2.2607,1.92164555,25.23679983,3185.040133
153.179853,41.5836,34.7642,6.8194,3183.5778,25.3693,94.7562224,94.7562224,11.1339,0.11,6.409229065,3200,35.12,19.1852195,2981.128352,2.153167802,1.818845296,2.2607,1.8114,69.8366566,31.59015986,12.16794646,0.452343531,0.638424957,11.44148451,41.52922906,34.594082,2.2607,1.913764013,25.24048321,3182.928508
153.371863,41.4858,34.5271,6.9587,3170.2897,25.3693,92.803012,92.803012,11.0793,0.11,6.404932373,3200,35.12,19.1852195,2981.128352,2.153167802,1.818845296,2.2607,1.7695,71.37389291,30.80985391,11.60482135,0.431668397,0.636316596,11.43361818,41.52493237,34.59615055,2.2607,1.907908056,25.24456666,3181.755364
153.605337,41.2873,34.3921,6.8952,3170.2897,25.1203,97.3807032,97.3807032,11.0959,0.115,6.402815291,3200,35.12,19.23422406,2990.767935,2.098198437,1.813613828,2.2607,1.8677,69.9794849,32.32961059,12.72381243,0.461986976,0.641016457,11.41992917,41.52281529,34.59826301,2.2607,1.904835417,25.24893706,3180.378242
153.888074,41.6019,34.7801,6.8218,3162.9555,25.1203,99.1334648,99.1334648,11.0427,0.115,6.402946371,3200,35.12,19.23422406,2990.767935,2.098198437,1.813613828,2.2607,1.9053,69.17743403,32.83537531,13.03965631,0.474654427,0.640761865,11.40312427,41.52294637,34.60089497,2.2607,1.904789408,25.25348634,3175.762313
154.080353,41.3966,34.5613,6.8353,3162.9555,25.1973,95.3995232,95.3995232,11.1298,0.114,6.404309391,3200,35.12,19.23422406,2990.767935,2.098198437,1.813613828,2.139,1.8252,69.5374485,31.59860452,12.31411096,0.454411331,0.642880003,11.38524439,41.52430939,34.60377192,2.139,1.907510533,25.25811162,3168.584156
154.314013,41.363,34.6438,6.7192,3163.8093,25.1973,92.7610576,92.7610576,10.8922,0.116,6.405233441,3200,35.12,19.28774379,2995.258803,2.043366022,1.802007444,2.139,1.7686,68.26492076,30.73297533,11.26394492,0.450201582,0.626816789,11.36752875,41.52523344,34.60621983,2.139,1.912477668,25.26271299,3163.185799
154.594217,41.5298,34.6059,6.9239,3163.8093,25.3,95.087196,95.087196,10.9733,0.111,6.404032654,3200,35.12,19.28774379,2995.258803,2.043366022,1.802007444,2.139,1.8185,70.79594041,31.503656,11.95494605,0.444992408,0.633416834,11.35046408,41.52403265,34.60776192,2.139,1.918983136,25.2671923,3161.918501
154.788983,41.5665,34.8387,6.7278,3134.3818,25.3,96.835296,96.835296,10.9399,0.114,6.3995025,3200,35.12,19.28774379,2995.258803,2.043366022,1.802007444,2.139,1.856,68.63780272,31.78441326,12.3044544,0.463074458,0.638817971,11.33381786,41.5195025,34.60839708,2.139,1.926059884,25.27145453,3162.228927
155.023758,41.4168,34.8931,6.5237,3134.3818,25.4487,97.2874712,97.2874712,10.8567,0.111,6.391348764,3200,35.12,19.33960107,2995.165677,1.988909483,1.792107184,2.139,1.8657,66.7818375,31.93283149,12.25534519,0.47816641,0.634310966,11.3167609,41.51134876,34.60871836,2.139,1.932593809,25.27541134,3158.058788
155.298774,41.2543,34.6328,6.6215,3138.665,25.4487,96.2339496,96.2339496,10.9327,0.114,6.380346143,3200,35.12,19.33960107,2995.165677,1.988909483,1.792107184,2.139,1.8431,67.86448104,31.63019667,12.15005937,0.466078812,0.637051346,11.29819221,41.50034614,34.61008105,2.139,1.937673875,25.27898629,3146.306638
155.493425,41.4791,34.8509,6.6282,3138.665,25.2684,92.7890272,92.7890272,11.1034,0.108,6.367835781,3200,35.12,19.33960107,2995.165677,1.988909483,1.792107184,2.139,1.7692,67.45731532,30.49791879,11.64413528,0.452106916,0.644113961,11.27719355,41.48783578,34.61443679,2.139,1.940868805,25.28212053,3133.963615
155.722933,41.7553,34.8741,6.8812,3170.7275,25.2684,91.9685856,91.9685856,11.2056,0.111,6.355023308,3200,35.12,19.40370946,2990.654758,1.936174202,1.771457037,2.139,1.7516,70.23817643,30.53704747,11.62772896,0.434764241,0.642751365,11.25362589,41.47502331,34.62363842,2.139,1.942172762,25.28477691,3132.367701
155.971434,41.2555,34.6988,6.5567,3170.7275,25.184,91.9266312,91.9266312,11.2534,0.109,6.342931956,3200,35.12,19.40370946,2990.654758,1.936174202,1.771457037,2.139,1.7507,66.4487279,30.52311703,11.70132738,0.459348403,0.645455946,11.22880342,41.46293196,34.63875626,2.139,1.941689747,25.28694012,3144.160934
156.187,41.4064,34.609,6.7974,3191.8154,25.184,90.7239384,90.7239384,11.2305,0.117,6.332714669,3200,35.12,19.40370946,2990.654758,1.936174202,1.771457037,1.9759,1.7249,69.0855561,30.32412501,11.37148945,0.438935817,0.638814457,11.20579079,41.45271467,34.65974161,1.9759,1.939349654,25.28861307,3162.192533
156.427363,41.553,34.7489,6.8041,3191.8154,24.9031,90.02936,90.02936,11.1494,0.113,6.325418073,3200,35.12,19.47907306,2981.951552,1.888292276,1.777026064,1.9759,1.71,68.38756092,30.09196487,11.065474,0.440021028,0.633573583,11.18886419,41.44541807,34.6851951,1.9759,1.934856227,25.28981094,3178.197667
156.705063,41.1742,34.4459,6.7283,3180.122,24.9031,93.3111264,93.3111264,11.1496,0.115,6.321408622,3200,35.12,19.47907306,2981.951552,1.888292276,1.777026064,1.9759,1.7804,67.56644656,31.0746203,11.85074784,0.459912011,0.638809023,11.18220584,41.44140862,34.71229609,1.9759,1.927837666,25.29055355,3188.041526
156.89832,41.3893,34.8131,6.5762,3180.122,25.3379,90.984988,90.984988,11.1452,0.111,6.320133162,3200,35.12,19.47907306,2981.951552,1.888292276,1.777026064,1.9759,1.7305,67.06972226,30.29996598,11.2867686,0.451768174,0.636527731,11.18843126,41.44013316,34.73721487,1.9759,1.918098235,25.29085673,3190.556998
157.131804,41.2812,34.6035,6.6777,3165.5185,25.3379,90.6027368,90.6027368,11.0874,0.119,6.3201702,3200,35.12,19.54582044,2975.435504,1.848172737,1.776787551,1.9759,1.7223,68.18843271,30.03411158,11.09582902,0.440457573,0.635804691,11.20764947,41.4401702,34.75599844,1.9759,1.905857516,25.29072644,3185.851798
157.418134,41.5255,34.7623,6.7632,3165.5185,25.2314,92.569932,92.569932,11.0258,0.109,6.31953025,3200,35.12,19.54582044,2975.435504,1.848172737,1.776787551,1.9759,1.7645,68.84022487,30.68622168,11.4550241,0.445760044,0.633998682,11.2373547,41.43953025,34.76566069,1.9759,1.891822494,25.29015971,3176.753478
157.607007,41.0734,34.5131,6.5603,3161.1271,25.2314,92.7051184,92.7051184,11.1114,0.112,6.316316205,3200,35.12,19.54582044,2975.435504,1.848172737,1.776787551,1.9759,1.7674,66.61330582,30.68840298,11.63828836,0.460694791,0.639925394,11.27298942,41.4363162,34.76501064,1.9759,1.877067092,25.28915084,3168.150665
157.840375,41.4479,34.4782,6.9697,3161.1271,25.331,92.803012,92.803012,11.1119,0.115,6.309313741,3200,35.12,19.56903778,2976.022874,1.810097238,1.763571232,1.9759,1.7695,71.38734638,30.72080893,11.66250705,0.430339696,0.640038714,11.30895108,41.42931374,34.75471704,1.9759,1.862857245,25.28769763,3163.084058
158.093221,41.4528,34.5681,6.8847,3166.374,25.331,92.3648216,92.3648216,11.162,0.114,6.298153592,3200,35.12,19.56903778,2976.022874,1.810097238,1.763571232,1.9759,1.7601,70.45075039,30.62650392,11.6462362,0.434722182,0.641478252,11.3398714,41.41815359,34.73660414,1.9759,1.850484065,25.28580543,3161.473481
158.311496,41.4394,34.7049,6.7345,3166.374,25.3655,96.1407176,96.1407176,11.1877,0.111,6.28339665,3200,35.12,19.56903778,2976.022874,1.810097238,1.763571232,1.8335,1.8411,68.88942773,31.87852272,12.59767447,0.46274913,0.646130144,11.36184242,41.40339665,34.71282752,1.8335,1.841079607,25.28349016,3162.160602
158.546159,41.3942,34.8723,6.5219,3158.519,25.3655,90.4535656,90.4535656,10.9579,0.111,6.266700516,3200,35.12,19.56293156,2980.389927,1.766245829,1.755923027,1.8335,1.7191,66.54364534,29.91836128,10.83772589,0.449605084,0.629637623,11.37314117,41.38670052,34.68566094,1.8335,1.835454293,25.28078112,3164.031247
158.793514,41.5298,34.6188,6.911,3158.519,25.3517,92.7470728,92.7470728,10.9871,0.116,6.250627929,3200,35.12,19.56293156,2980.389927,1.766245829,1.755923027,1.8335,1.7683,70.798352,30.6769602,11.42848893,0.433300484,0.633325101,11.37412542,41.37062793,34.65787992,1.8335,1.833973997,25.27772307,3164.882286
159.015896,41.4046,34.6896,6.715,3132.6718,25.3517,93.3903736,93.3903736,11.0224,0.11,6.238003747,3200,35.12,19.56293156,2980.389927,1.766245829,1.755923027,1.8335,1.7821,68.63690699,30.63695706,11.64301904,0.446362728,0.641154375,11.3664109,41.35800375,34.6329233,1.8335,1.836444737,25.27437673,3161.697002
159.249293,41.5817,35.0122,6.5695,3132.6718,25.5114,92.7051184,92.7051184,10.9207,0.114,6.231235151,3200,35.12,19.56392505,2983.882174,1.714434969,1.744168946,1.8335,1.7674,67.45462726,30.41215729,11.30124518,0.450853537,0.634655575,11.35195722,41.35123515,34.61431776,1.8335,1.842095108,25.27081804,3153.020329
