,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM),,
3288,774.878152,42.5733,35.0739,7.4994,3438.7312,25.2828,93.4602976,93.4602976,12.1333,0.113,7.7608917418,3200,35.12,19.4796335441,3188.0016473827,5.1887873646,1.825601827,3.2029,1.7836,77.0770498714,33.6553418436,21.64095388,0.4366454334,0.6430169089,12.281051004,42.5733,35.698176357,3.2029,1.8662448787,25.2992161024,3230.0396337578,,
3289,775.09663,42.9423,35.3916,7.5507,3438.7312,25.2828,94.854116,94.854116,12.1639,0.114,7.7616524762,3200,35.12,19.4796335441,3188.0016473827,5.1887873646,1.825601827,3.2029,1.8135,77.6412375118,34.1572601546,22.05923265,0.4399370908,0.6458138782,12.2779284682,42.9423,35.7065157277,3.2029,1.8696680358,25.2984409499,3234.5130314637,,
3290,775.333865,43.0144,35.735,7.2794,3438.7312,25.3517,93.898488,93.898488,12.1045,0.112,7.7573067197,3200,35.12,19.5269156478,3187.2211402802,5.1887873646,1.825601827,3.2029,1.793,74.8609864039,33.8131355601,21.7033685,0.4516790011,0.6418620498,12.2766822891,43.0144,35.7040354093,3.2029,1.8733039411,25.2989807715,3239.3842298763,,
3291,775.612815,43.4445,36.0863,7.3582,3422.947,25.3517,92.01054,92.01054,11.9434,0.109,7.7461504274,3200,35.12,19.5269156478,3187.2211402802,5.3158694746,1.837120421,3.2029,1.7525,75.7299755219,32.9811938169,20.9308085,0.4355104249,0.6346285891,12.2783503651,43.4445,35.6866453238,3.2029,1.8765574829,25.3006918441,3240.3075112135,,
3292,775.801019,42.8996,35.6232,7.2764,3422.947,25.125,90.8637864,90.8637864,12.0909,0.112,7.7297900573,3200,35.12,19.5269156478,3187.2211402802,5.3158694746,1.837120421,3.2029,1.7279,74.1587769037,32.5701397926,20.89186611,0.4391946733,0.6414423224,12.2831648807,42.8996,35.6543399592,3.2029,1.8791105573,25.3034190974,3235.8308294466,,
3293,776.035398,42.6857,35.6274,7.0583,3423.8469,25.125,93.2551872,93.2551872,12.0449,0.118,7.713184783,3200,35.12,19.5232306709,3187.1734751646,5.3158694746,1.837120421,3.2029,1.7792,71.7751253515,33.4361259366,21.43028608,0.4658455945,0.6409320901,12.2902204317,42.6857,35.6124486881,3.2029,1.8808004827,25.306998764,3228.1682406635,,
3294,776.286963,42.6833,35.4558,7.2275,3423.8469,25.443,92.9521832,92.9521832,12.1217,0.117,7.7023737474,3200,35.12,19.5232306709,3187.1734751646,5.4111125823,1.8372876614,3.2029,1.7727,74.5561829862,33.3274855466,21.48813759,0.4470116925,0.6447572398,12.2977210319,42.6833,35.5698656274,3.2029,1.8814769046,25.3112594438,3221.9880146523,,
3295,776.513691,42.6833,35.2358,7.4475,3434.998,25.443,91.0409272,91.0409272,12.1419,0.111,7.7012332806,3200,35.12,19.5232306709,3187.1734751646,5.4111125823,1.8372876614,3.2029,1.7317,76.9910319815,32.7485275687,21.02612823,0.425355093,0.6420480489,12.3037206791,42.6833,35.5353772014,3.2029,1.8810145684,25.3160235522,3221.2775569075,,
3296,776.746951,42.6711,35.4924,7.1787,3434.998,25.3138,93.432328,93.432328,12.085,0.117,7.7095671047,3200,35.12,19.4762889453,3189.4209449676,5.4111125823,1.8372876614,3.2029,1.783,73.6402342106,33.6087434896,21.547555,0.4563910456,0.6411294432,12.3068904126,42.6711,35.514359466,3.2029,1.8794039724,25.3211123341,3225.8241293018,,
3297,776.999005,42.6094,35.2462,7.3632,3443.8774,25.3138,93.1572936,93.1572936,12.2487,0.11,7.7234380361,3200,35.12,19.4762889453,3189.4209449676,5.4943751828,1.8460711485,3.2029,1.7771,75.6718180454,33.5964324529,21.76716477,0.4439754894,0.647901077,12.3069334844,42.6094,35.5073344242,3.2029,1.8767905269,25.3263534338,3232.2816354327,,
3298,777.215516,42.5281,35.1509,7.3772,3443.8774,25.362,93.3111264,93.3111264,12.3155,0.115,7.7368630574,3200,35.12,19.4762889453,3189.4209449676,5.4943751828,1.8460711485,3.2029,1.7804,75.9703563899,33.6519110212,21.9265162,0.4429610788,0.651568233,12.3046387712,42.5281,35.5105255229,3.2029,1.8734803405,25.3315871044,3237.9384672512,,
3299,777.450784,42.4658,35.0495,7.4163,3461.7751,25.362,97.4506272,97.4506272,12.3098,0.109,7.743654767,3200,35.12,19.4482638438,3192.2196683102,5.4943751828,1.8460711485,3.2029,1.8692,76.4017177989,35.327434991,23.00947816,0.462390585,0.6513203737,12.3017868431,42.4658,35.517471862,3.2029,1.8699554345,25.3366697138,3242.5696640303,,
3300,777.699917,42.5403,35.1387,7.4016,3461.7751,25.487,94.3460016,94.3460016,12.2573,0.115,7.7387950188,3200,35.12,19.4482638438,3192.2196683102,5.5781457415,1.8598841527,3.2029,1.8026,76.6153003206,34.2019577909,22.09500898,0.4464115868,0.6460159127,12.3009136282,42.5403,35.5207159352,3.2029,1.8668858033,25.3414761182,3248.1098549405,,
3301,777.922623,42.4151,35.1491,7.266,3462.7224,25.487,94.4299104,94.4299104,12.3333,0.109,7.7192968999,3200,35.12,19.4482638438,3192.2196683102,5.5781457415,1.8598841527,3.2029,1.8044,75.111952605,34.2417436374,22.25420652,0.4558760949,0.6499145241,12.3047332351,42.4151,35.5133895972,3.2029,1.8650854278,25.3459023656,3255.7952170586,,
3302,778.151765,42.6442,35.0892,7.555,3462.7224,25.3862,90.6027368,90.6027368,12.3248,0.117,7.6846649678,3200,35.12,19.450407677,3194.7856099406,5.5781457415,1.8598841527,3.2029,1.7223,78.0062537335,32.8539513932,21.22700304,0.4211707372,0.6461019798,12.3153406071,42.6442,35.4907549842,3.2029,1.8653115541,25.3498688265,3262.8892553416,,
3303,778.404927,42.4585,35.1387,7.3198,3471.7546,25.3862,92.7191032,92.7191032,12.2786,0.115,7.6369779997,3200,35.12,19.450407677,3194.7856099406,5.6529953271,1.8781520311,3.2029,1.7677,75.4089900191,33.709076872,21.70488122,0.4470166868,0.6438883302,12.3336142749,42.4585,35.4513053212,3.2029,1.8679140549,25.3533224402,3265.567168292,,
3304,778.627261,42.3326,35.1423,7.1903,3471.7546,25.1429,93.6514232,93.6514232,12.3163,0.115,7.5804966872,3200,35.12,19.450407677,3194.7856099406,5.6529953271,1.8781520311,3.2029,1.7877,73.2699386461,34.048032335,22.01784951,0.4646930646,0.6466702479,12.3590124085,42.3326,35.3969859615,3.2029,1.872567917,25.3562362084,3265.3417548501,,
3305,778.864531,42.4291,34.9126,7.5165,3477.843,25.1429,91.847384,91.847384,12.3308,0.115,7.5206519029,3200,35.12,19.4252951686,3198.6896117701,5.6529953271,1.8781520311,3.2029,1.749,76.8375731731,33.4507131795,21.5665692,0.4353431765,0.6447267382,12.3896956443,42.4291,35.3325315322,3.2029,1.8783286679,25.3586048649,3267.3837684167,,
3306,779.117121,42.2526,34.846,7.4066,3477.843,25.3966,93.6514232,93.6514232,12.3368,0.111,7.46265139,3200,35.12,19.4252951686,3198.6896117701,5.6919031647,1.8949680061,3.2029,1.7877,76.3987895909,34.1077422119,22.05449736,0.4464434894,0.6466126436,12.4229350453,42.2526,35.2641123418,3.2029,1.8839716781,25.3604374879,3272.7329593775,,
3307,779.33582,42.4743,35.1741,7.3002,3480.3381,25.3966,94.1828456,94.1828456,12.3478,0.111,7.4103742125,3200,35.12,19.4252951686,3198.6896117701,5.6919031647,1.8949680061,3.2029,1.7991,75.2233556138,34.3258943314,22.21492698,0.4563196371,0.647176932,12.4557273393,42.4743,35.1976560293,3.2029,1.8883801468,25.361750395,3277.605090775,,
3308,779.570185,42.4939,35.0904,7.4035,3480.3381,25.7429,93.2971416,93.2971416,12.2859,0.117,7.3660276597,3200,35.12,19.3557344849,3204.8582671259,5.6919031647,1.8949680061,3.2029,1.7801,77.4058256635,34.0030905159,21.87013059,0.4392833514,0.6431806715,12.4853933858,42.4939,35.1376840398,3.2029,1.8908343456,25.3625644338,3279.5322268681,,
3309,779.84771,42.5226,35.1472,7.3754,3471.7546,25.7429,93.5675144,93.5675144,12.2871,0.115,7.3305478135,3200,35.12,19.3557344849,3204.8582671259,5.6902079971,1.9142849262,3.2029,1.7859,77.0911632836,34.0175263433,21.94353189,0.4412636273,0.645065478,12.5099402004,42.5226,35.0872415326,3.2029,1.8911543461,25.3629082552,3279.4590845272,,
3310,780.044525,42.4163,34.8827,7.5336,3471.7546,25.3655,92.2715896,92.2715896,12.3782,0.112,7.3042830968,3200,35.12,19.3557344849,3204.8582671259,5.6902079971,1.9142849262,3.2029,1.7581,77.7065241814,33.5463782498,21.76211342,0.4317060711,0.6487172254,12.528159025,42.4163,35.0483396949,3.2029,1.8896539424,25.3628254937,3278.2165919391,,
3311,780.277556,42.3955,35.1283,7.2672,3471.2697,25.3655,93.7306704,93.7306704,12.3523,0.111,7.2873247525,3200,35.12,19.2915725832,3212.3737318101,5.6902079971,1.9142849262,3.2029,1.7894,74.767124238,34.0720840362,22.10320562,0.4557094362,0.6487189218,12.53964169,42.3955,35.0220001202,3.2029,1.8869403291,25.3623805031,3275.2451580502,,
3312,780.526137,42.5287,35.011,7.5177,3471.2697,25.3862,93.0221072,93.0221072,12.3642,0.114,7.2793168323,3200,35.12,19.2915725832,3212.3737318101,5.6683892349,1.9271293246,3.2029,1.7742,77.5943577447,33.8145138642,21.93656364,0.4357857304,0.6487321902,12.5448399076,42.5287,35.0079335906,3.2029,1.8836873965,25.3616575579,3271.5573061832,,
3313,780.753508,42.3063,34.8772,7.4291,3477.3737,25.3862,93.129324,93.129324,12.3916,0.117,7.2791807282,3200,35.12,19.2915725832,3212.3737318101,5.6683892349,1.9271293246,3.2029,1.7765,76.6159667367,33.913017436,22.0136774,0.4426364227,0.6491217551,12.5450405172,42.3063,35.0044560751,3.2029,1.8804855713,25.3607540107,3270.0554664163,,
3314,780.986224,42.3014,35.0244,7.277,3477.3737,25.6418,94.5650968,94.5650968,12.3029,0.11,7.2850653897,3200,35.12,19.2691059956,3219.2567354208,5.6683892349,1.9271293246,3.2029,1.8073,75.6908526064,34.4358537019,22.23503117,0.4549539676,0.6456942047,12.5421136475,42.3014,35.0087554498,3.2029,1.8777796375,25.3597723181,3271.9730495825,,
3315,781.261521,42.7658,35.366,7.3998,3471.746,25.6418,93.8705184,93.8705184,12.2284,0.114,7.2944956384,3200,35.12,19.2691059956,3219.2567354208,5.6445503462,1.9443013869,3.2029,1.7924,77.0605603429,34.1276023299,21.91818416,0.4428673004,0.6422421343,12.5380445325,42.7658,35.0173882584,3.2029,1.8758688836,25.3588150408,3275.3704055563,,
3316,781.453537,42.4523,35.1729,7.2794,3471.746,25.1272,92.8869208,92.8869208,12.3284,0.112,7.3049074014,3200,35.12,19.2691059956,3219.2567354208,5.6445503462,1.9443013869,3.2029,1.7713,74.1980607837,33.7700052023,21.83729492,0.4551332588,0.6466476623,12.5343576549,42.4523,35.0272242162,3.2029,1.8749387309,25.3579833515,3276.8987349157,,
3317,781.690626,42.4603,35.1595,7.3008,3472.6984,25.1272,93.2831568,93.2831568,12.3371,0.11,7.3145369954,3200,35.12,19.2749532185,3224.6532681099,5.6445503462,1.9443013869,3.2029,1.7798,74.4319654594,33.9233645217,21.95757058,0.4557633849,0.6472698357,12.531720504,42.4603,35.0365876238,3.2029,1.8750632458,25.3573750784,3274.9299383763,,
3318,781.962129,42.4823,35.0855,7.3968,3472.6984,25.487,90.3836416,90.3836416,12.3289,0.114,7.3228504705,3200,35.12,19.2749532185,3224.6532681099,5.6280594154,1.9588101415,3.2029,1.7176,76.5620844723,32.8689264598,21.17611864,0.4293107572,0.6442595156,12.5300262655,42.4823,35.0455985778,3.2029,1.8761467899,25.3570780464,3271.7277658899,,
3319,782.157942,42.6491,35.3067,7.3424,3483.0112,25.487,92.7610576,92.7610576,12.3551,0.117,7.330150435,3200,35.12,19.2749532185,3224.6532681099,5.6280594154,1.9588101415,3.2029,1.7686,75.9589715244,33.833675526,21.85122986,0.4454204006,0.6458426263,12.5288393814,42.6491,35.0554087972,3.2029,1.877853311,25.3571614628,3271.1475463567,,
3320,782.39513,42.5654,35.0391,7.5263,3483.0112,25.5525,93.3763888,93.3763888,12.3422,0.116,7.3370783451,3200,35.12,19.290762812,3228.2964931613,5.6280594154,1.9588101415,3.2029,1.7818,78.1982532036,34.0581114768,21.99133196,0.435535451,0.6457002754,12.5278100699,42.5654,35.0671803076,3.2029,1.8796157681,25.3576721584,3274.4941896919,,
3321,782.675833,42.3595,35.0024,7.3571,3474.562,25.5525,91.1201744,91.1201744,12.2091,0.117,7.3444304439,3200,35.12,19.290762812,3228.2964931613,5.6183351718,1.9773429433,3.2029,1.7334,76.3175737099,33.154556695,21.16325394,0.434428862,0.6383211253,12.5268278021,42.3595,35.0814442404,3.2029,1.8807877715,25.3586373503,3279.568041446,,
3322,782.870577,42.2862,34.8069,7.4793,3474.562,25.4001,90.1505616,90.1505616,12.3084,0.109,7.3528269751,3200,35.12,19.290762812,3228.2964931613,5.6183351718,1.9773429433,3.2029,1.7126,77.2125686452,32.8017579568,21.07936584,0.4248240738,0.6426291502,12.5258896527,42.2862,35.0976461196,3.2029,1.8808463406,25.3600701009,3282.1082583543,,
3323,783.104887,42.3583,35.0538,7.3045,3476.9916,25.4001,93.6234536,93.6234536,12.3066,0.113,7.3620099856,3200,35.12,19.3144545364,3230.2665683423,5.6183351718,1.9773429433,3.2029,1.7871,75.2812324119,34.089208398,21.99312486,0.4528247919,0.6451638478,12.5248512951,42.3583,35.113777555,3.2029,1.8794818728,25.3619735834,3279.5194847229,,
3324,783.380402,42.4468,34.9566,7.4902,3476.9916,25.48,90.7099536,90.7099536,12.3199,0.111,7.3704095228,3200,35.12,19.3144545364,3230.2665683423,5.6184893379,1.9925231947,3.2029,1.7246,77.5762640275,33.0283747624,21.24689954,0.4257536139,0.6432923113,12.5233739468,42.4468,35.1265765051,3.2029,1.8765969728,25.3643425934,3274.9082358458,,
3325,783.570864,42.4035,35.0305,7.373,3477.9472,25.48,91.8893384,91.8893384,12.2474,0.112,7.3756167075,3200,35.12,19.3144545364,3230.2665683423,5.6184893379,1.9925231947,3.2029,1.7499,76.2772672644,33.4669956024,21.43172526,0.4387545176,0.6403839028,12.5211292834,42.4035,35.1325565838,3.2029,1.8723241231,25.3671633316,3273.7861887504,,
3326,783.804095,42.5648,35.248,7.3168,3477.9472,25.4522,96.2898888,96.2898888,12.3284,0.115,7.3755124667,3200,35.12,19.3407951462,3231.8913534517,5.6184893379,1.9925231947,3.2029,1.8443,75.5718266627,35.0697190896,22.73726812,0.4640581105,0.6483447461,12.5179870948,42.5648,35.1293661169,3.2029,1.8670449526,25.370413546,3276.5634891722,,
3327,784.056193,42.4976,35.0715,7.4261,3475.9672,25.4522,92.7610576,92.7610576,12.3427,0.117,7.3693023629,3200,35.12,19.3407951462,3231.8913534517,5.6193283872,2.0092648507,3.2029,1.7686,76.7819413239,33.7652507071,21.82929922,0.4397551055,0.6465019143,12.5140462973,42.4976,35.1168146958,3.2029,1.8613943271,25.3740636193,3278.9102062385,,
3328,784.28067,42.3638,35.0379,7.3259,3475.9672,25.611,92.2016656,92.2016656,12.3582,0.113,7.3579339991,3200,35.12,19.3407951462,3231.8913534517,5.6193283872,2.0092648507,3.2029,1.7566,76.1447095709,33.5616306578,21.70841412,0.4407611618,0.646822389,12.5096464695,42.3638,35.0971544435,3.2029,1.8562365618,25.3780779729,3278.3523064114,,
3329,784.516719,42.5996,35.2963,7.3033,3459.4096,25.611,95.1664432,95.1664432,11.9642,0.111,7.3437393715,3200,35.12,19.3655616615,3234.0287812778,5.6193283872,2.0092648507,3.2029,1.8202,75.8929325974,34.4758070796,21.77723684,0.4542690063,0.6316672091,12.5053323988,42.5996,35.074428696,3.2029,1.8525032317,25.3824170484,3275.8823789149,,
3330,784.765032,42.4493,34.8167,7.6326,3459.4096,25.501,94.387956,94.387956,12.0519,0.114,7.3296025445,3200,35.12,19.3655616615,3234.0287812778,5.607680874,2.0231575582,3.2029,1.8035,79.2198045425,34.1937856693,21.73560165,0.4316317853,0.6356594108,12.5014418233,42.4493,35.0532261158,3.2029,1.8509308162,25.3870405213,3271.8721835532,,
3331,784.984063,42.5348,35.1784,7.3564,3426.6279,25.501,100.7463784,100.7463784,12.01,0.116,7.3182133526,3200,35.12,19.3655616615,3234.0287812778,5.607680874,2.0231575582,3.2029,1.9399,76.1559939097,36.1513905829,23.298199,0.4747018419,0.6444620421,12.4973568411,42.5348,35.0374218485,3.2029,1.851937786,25.3919106721,3264.4241881394,,
3332,785.221632,42.2074,34.8851,7.3223,3426.6279,25.6208,97.2734864,97.2734864,11.7607,0.11,7.3115469326,3200,35.12,19.3874137,3235.5571632736,5.607680874,2.0231575582,3.2029,1.8654,76.1337247848,34.9051931797,21.93840978,0.4584721591,0.6285142061,12.4910985878,42.2074,35.0292027855,3.2029,1.855738542,25.3969940721,3251.9820014111,,
3333,785.469468,42.357,35.011,7.346,3378.7229,25.6208,95.2923064,95.2923064,11.6988,0.117,7.3103281591,3200,35.12,19.3874137,3235.5571632736,5.5882515692,2.0226102268,3.2029,1.8229,76.397857421,33.7162318268,21.32574252,0.4413243115,0.6325066997,12.4796089579,42.357,35.0286237222,3.2029,1.8625078309,25.4022618423,3234.9305030496,,
3334,785.692709,42.4627,35.0244,7.4383,3378.7229,25.3583,96.9471744,96.9471744,11.7384,0.113,7.3136213655,3200,35.12,19.3874137,3235.5571632736,5.5882515692,2.0226102268,3.2029,1.8584,76.6332460755,34.3017556244,21.81464256,0.447609326,0.6359628585,12.4593561933,42.4627,35.0338448049,3.2029,1.8723316393,25.4076898848,3214.3016386257,,
3335,785.935133,42.3216,35.0085,7.3131,3343.708,25.3583,95.716512,95.716512,11.3504,0.118,7.319082564,3200,35.12,19.4143994912,3232.9912174562,5.5882515692,2.0226102268,3.2029,1.832,75.2522084913,33.5153551547,20.7939328,0.4453737083,0.6204300299,12.4270023978,42.3216,35.0418884015,3.2029,1.8849487446,25.4132582651,3191.2324394365,,
3336,786.210641,42.3564,35.0629,7.2935,3343.708,25.7673,97.5205512,97.5205512,11.272,0.11,7.3238858784,3200,35.12,19.4143994912,3232.9912174562,5.5716143029,2.0004090985,3.2029,1.8707,76.2462515904,34.1470435984,21.0865304,0.4478520962,0.6175214068,12.3799906661,42.3564,35.049626841,3.2029,1.8995765974,25.4189482873,3168.5297911896,,
3337,786.401199,42.1035,34.8796,7.2239,3287.4382,25.7673,101.729976,101.729976,11.2323,0.112,7.3255803231,3200,35.12,19.4143994912,3232.9912174562,5.5716143029,2.0004090985,3.2029,1.961,75.4661355874,35.0215333465,22.0265403,0.4640695204,0.6289427731,12.3167649377,42.1035,35.0546220892,3.2029,1.9150297201,25.4247397953,3148.7608954071,,
3338,786.6359,42.453,35.1411,7.3119,3287.4382,25.8902,99.3385752,99.3385752,11.295,0.115,7.3223831977,3200,35.12,19.4687622419,3221.4985442637,5.5716143029,2.0004090985,3.2029,1.9097,76.8171377951,34.1982703698,21.5700615,0.4451906352,0.6307354514,12.2367883061,42.453,35.0555078364,3.2029,1.9300923512,25.4306131444,3129.0888362947,,
3339,786.887284,42.3216,34.9658,7.3558,3294.364,25.8902,96.5742464,96.5742464,11.2273,0.115,7.3132447979,3200,35.12,19.4687622419,3221.4985442637,5.5582779419,1.9665825841,3.2029,1.8504,77.3115406377,33.3166655214,20.77499592,0.4309403906,0.6235616799,12.1408653938,42.3216,35.0519912311,3.2029,1.9439129528,25.4365559873,3105.8495918379,,
3340,787.109743,42.2098,34.942,7.2678,3294.364,25.869,96.6162008,96.6162008,11.1799,0.111,7.2980931315,3200,35.12,19.4687622419,3221.4985442637,5.5582779419,1.9665825841,3.2029,1.8513,76.2579880815,33.3311391597,20.69734887,0.4370839042,0.620961341,12.0316827768,42.2098,35.0447086263,3.2029,1.9561060324,25.4425710381,3086.4064553323,,
3341,787.342685,42.4041,35.2364,7.1677,3281.1213,25.869,98.6253504,98.6253504,11.1823,0.111,7.2779962187,3200,35.12,19.5777664011,3198.5095985126,5.5582779419,1.9665825841,3.2029,1.8944,75.1315826088,33.8874947123,21.18374912,0.4510419392,0.6251199535,11.9139582395,42.4041,35.0349648203,3.2029,1.9665188756,25.4486815166,3082.5198027698,,
3342,787.620084,42.1976,35.0287,7.1689,3281.1213,25.9008,101.9770408,101.9770408,11.2525,0.114,7.2548926196,3200,35.12,19.5777664011,3198.5095985126,5.5385330294,1.9367564446,3.2029,1.9663,75.2374596127,35.0391295632,22.12579075,0.4657138843,0.6314594862,11.7939297052,42.1976,35.0244519369,3.2029,1.9750091588,25.4549330644,3089.6704202927,,
3343,787.815545,42.4187,35.1081,7.3106,3297.0378,25.9008,99.9259368,99.9259368,11.3443,0.115,7.2310976654,3200,35.12,19.5777664011,3198.5095985126,5.5385330294,1.9367564446,3.2029,1.9223,76.8339417444,34.5009276341,21.80714789,0.4490323788,0.632074248,11.6785065014,42.4187,35.0151043,3.2029,1.9815140588,25.4613925203,3091.7043713912,,
3344,788.051334,42.3137,35.1839,7.1298,3297.0378,25.7464,97.161608,97.161608,11.1968,0.114,7.2088994742,3200,35.12,19.7244345779,3166.7801989613,5.5385330294,1.9367564446,3.2029,1.863,74.3510542771,33.5465016769,20.8596384,0.4511906657,0.621812629,11.5744620607,42.3137,35.0089021115,3.2029,1.986256779,25.468144482,3086.5342342391,,
3345,788.299519,42.3515,35.0354,7.3161,3282.3862,25.7464,98.7885064,98.7885064,11.2371,0.118,7.1903060213,3200,35.12,19.7244345779,3166.7801989613,5.5156378233,1.9128518343,3.2029,1.8979,76.4375158984,33.9566403506,21.32689209,0.4442405009,0.62806249,11.4876522265,42.3515,35.007492334,3.2029,1.9897426795,25.4752857625,3086.1626578647,,
3346,788.52683,42.4566,35.08,7.3766,3282.3862,26.2009,101.2498312,101.2498312,11.3161,0.113,7.1768873455,3200,35.12,19.7244345779,3166.7801989613,5.5156378233,1.9128518343,3.2029,1.9507,78.4763929356,34.8026731945,22.07431627,0.4434795216,0.6342707109,11.4221607269,42.4566,35.0118030437,3.2029,1.9925127042,25.4829181093,3092.0445474323,,
3347,788.760034,42.4169,35.0507,7.3662,3300.1623,26.2009,96.20598,96.20598,11.2447,0.117,7.169692138,3200,35.12,19.8418440042,3134.0068353809,5.5156378233,1.9128518343,3.2029,1.8425,78.3578623084,33.2480350803,20.71835975,0.4243101343,0.6231453889,11.3796612403,42.4169,35.0217468234,3.2029,1.9949439651,25.4911423624,3092.9981452482,,
3348,789.0121,42.2562,35.0696,7.1866,3300.1623,25.7813,102.5084632,102.5084632,11.2553,0.112,7.1692223246,3200,35.12,19.8418440042,3134.0068353809,5.4959003787,1.8901249463,3.2029,1.9777,75.0888316096,35.4261240362,22.25960681,0.4717895228,0.6283387589,11.3593226491,42.2562,35.0361098872,3.2029,1.9972305783,25.5000571804,3088.104210909,,
