,t (sec),PT1 (psi),PT2 (psi),DP (psi),w (RPM),q (GPM),Tm (mNm),Te (mNm),V (V),dt (sec),DP_ref (psi),w_ref (RPM),PT2_ref (psi),q_pred (GPM),w_pred (RPM),g_des (deg),I_des (A),g (deg),I (A),P_f (W),P_t (W),P_e (W),eff_t (),eff_g (),eff (),V_measured (V),PT1_measured (psi),PT2_measured (psi),g_measured (deg),I_measured (A),q_measured (GPM),w_measured (RPM),
1642,387.336442,43.4072,34.2119,9.1953,3715.916,25.4365,100.3920968,100.3920968,13.3327,0.112,9.3916945151,3686.5840218662,34,27.4940599328,3772.8709918118,8.4,1.96370673,8.3178,1.9323,96.3101895576,39.0655578666,25.76277621,0.4056222716,0.6594754463,0.2674979286,13.5647819007,43.3916945151,34.1767648996,8.3178,2.0328226155,25.3971821745,3710.7131522651,2.0328226155
1643,387.569484,43.5007,34.2895,9.2112,3716.424,25.4365,99.4038376,99.4038376,13.3218,0.112,9.3978032238,3686.5840218662,34,27.4889346157,3775.6982662715,8.4,1.96370673,8.3178,1.9111,96.4861177785,38.6862847979,25.45929198,0.4009518228,0.6580960698,0.2638648188,13.5687728934,43.3978032238,34.1807024028,8.3178,2.0328809711,25.3963051886,3710.6397644983,2.0328809711
1644,387.822372,43.4574,34.1636,9.2938,3716.424,25.8301,100.6345,100.6345,13.3884,0.11,9.401199781,3686.5840218662,34,27.4889346157,3775.6982662715,8.4,1.96370673,8.3178,1.9375,98.9072110206,39.1652376959,25.940025,0.3959795984,0.6623226751,0.2622662669,13.5727035861,43.401199781,34.1922086433,8.3178,2.0317492383,25.3954121342,3715.3569999232,2.0317492383
1645,388.036574,43.3346,34.0323,9.3023,3716.9321,25.8301,101.3756944,101.3756944,13.5076,0.116,9.4043356276,3686.5840218662,34,27.4889346157,3775.6982662715,8.4,1.96370673,8.3178,1.9534,99.002716007,39.4590919729,26.38574584,0.3985657522,0.6686860878,0.2665153736,13.5756815441,43.4043356276,34.2088003832,8.3178,2.0295358638,25.3945174642,3718.5746313301,2.0295358638
1646,388.2756,43.3932,34.1954,9.1978,3716.9321,25.4678,102.1401968,102.1401968,13.3632,0.11,9.4103276284,3686.5840218662,34,27.4996730357,3777.7580840826,8.4,1.973547732,8.3178,1.9698,96.4563964182,39.7566639964,26.32283136,0.4121723957,0.6620985946,0.272898764,13.5772430706,43.4103276284,34.2235362294,8.3178,2.0266220774,25.3936511704,3717.6980344762,2.0266220774
1647,388.522947,43.4103,34.2345,9.1758,3718.2028,25.4678,99.445792,99.445792,13.3751,0.116,9.4181342859,3686.5840218662,34,27.4996730357,3777.7580840826,8.4,1.973547732,8.3178,1.912,96.2126741872,38.7211370522,25.5731912,0.4024535996,0.6604452541,0.2657985698,13.5775865058,43.4181342859,34.2272619495,8.3178,2.0236437102,25.3928634494,3716.0095635186,2.0236437102
1648,388.744823,43.5276,34.3842,9.1434,3718.2028,25.3089,99.0915104,99.0915104,13.3613,0.118,9.4233993026,3686.5840218662,34,27.4996730357,3777.7580840826,8.4,1.973547732,8.3178,1.9044,95.2556822684,38.5831906785,25.44525972,0.4050487043,0.6594908112,0.2671258986,13.5774121035,43.4233993026,34.2160724206,8.3178,2.0213394212,25.3922232913,3716.3867813811,2.0213394212
1649,388.982623,43.5362,34.254,9.2822,3775.4211,25.3089,98.3549776,98.3549776,13.3793,0.116,9.4240325653,3686.5840218662,34,27.4935436979,3780.8439972198,8.4,1.973547732,8.3178,1.8886,96.783754098,38.8857392763,25.26814598,0.4017796131,0.6498049529,0.2610783826,13.577446641,43.4240325653,34.1971390458,8.3178,2.0202685247,25.3918102075,3719.8099474614,2.0202685247
1650,389.266251,43.4042,34.265,9.1392,3775.4211,25.3689,99.3665448,99.3665448,13.4128,0.11,9.4236594687,3686.5840218662,34,27.4935436979,3780.8439972198,8.4,1.973547732,8.3178,1.9103,95.4351575296,39.2856736707,25.62247184,0.4116478108,0.6522090484,0.268480427,13.5780848201,43.4236594687,34.1852292659,8.3178,2.0205501478,25.3917028866,3730.8680707025,2.0205501478
1651,389.455807,43.4085,34.3836,9.0249,3713.3784,25.3689,97.9167872,97.9167872,13.3119,0.115,9.4282854759,3686.5840218662,34,27.4935436979,3780.8439972198,8.4,1.997701062,8.3178,1.8792,94.1738270209,38.0763210059,25.01572248,0.4043195674,0.6569889585,0.2656334915,13.5793434035,43.4282854759,34.1920624551,8.3178,2.0218036994,25.3919688257,3751.5435148019,2.0218036994
1652,389.691561,43.5649,34.3842,9.1807,3713.3784,25.3672,100.2942032,100.2942032,13.3323,0.111,9.4398276967,3686.5840218662,34,27.4964098942,3783.2667630202,8.4,1.997701062,8.3178,1.9302,95.8866950137,39.0008126826,25.73400546,0.4067385228,0.6598325442,0.2683793143,13.5809568748,43.4398276967,34.2190120662,8.3178,2.0233115568,25.3926572641,3764.4484840522,2.0233115568
1653,389.968775,43.4683,34.2528,9.2155,3703.7668,25.3672,102.0982424,102.0982424,13.3559,0.115,9.4546220687,3686.5840218662,34,27.4964098942,3783.2667630202,8.4,1.997701062,8.3178,1.9689,96.2706964161,39.5995743478,26.29643151,0.4113357005,0.6640584386,0.273150943,13.5824298283,43.4546220687,34.2587059845,8.3178,2.0243080395,25.3937956897,3747.4498023659,2.0243080395
1654,390.162189,43.3168,34.1239,9.1929,3703.7668,25.6873,101.8511776,101.8511776,13.4783,0.111,9.4676379822,3686.5840218662,34,27.4964098942,3783.2667630202,8.4,1.997701062,8.3178,1.9636,97.2329762645,39.5037483993,26.46598988,0.4062793295,0.6699614835,0.2721915023,13.583133938,43.4676379822,34.2999254086,8.3178,2.0243062519,25.395389285,3711.6756057191,2.0243062519
1655,390.391458,43.4231,34.3438,9.0793,3710.8442,25.6873,99.7208264,99.7208264,13.2572,0.114,9.4750796773,3686.5840218662,34,27.5233332072,3783.3820412911,8.4,1.997701062,8.3178,1.9179,95.963636683,38.7513830499,25.42598388,0.4038131983,0.6561310043,0.2649543594,13.5825852776,43.4750796773,34.330251661,8.3178,2.0233336403,25.3974238296,3691.9440105516,2.0233336403
1656,390.644559,43.4867,34.2516,9.2351,3710.8442,25.1735,100.6484848,100.6484848,13.4088,0.11,9.4738046164,3686.5840218662,34,27.5233332072,3783.3820412911,8.4,1.9952747033,8.3178,1.9378,95.7502135249,39.111869894,25.98357264,0.408478148,0.6643398209,0.2713682997,13.5806955443,43.4738046164,34.3394863323,8.3178,2.0219050096,25.399872107,3699.0012037896,2.0219050096
1657,390.862077,43.3963,34.1074,9.2889,3715.1542,25.1735,99.2546664,99.2546664,13.4478,0.115,9.462726765,3686.5840218662,34,27.5233332072,3783.3820412911,8.4,1.9952747033,8.3178,1.9079,96.3393377901,38.615031696,25.65705762,0.4008230966,0.6644318674,0.2663196386,13.5777512017,43.462726765,34.3252900477,8.3178,2.0207305304,25.4026995896,3712.7173880432,2.0207305304
1658,391.100165,43.3743,34.2479,9.1264,3715.1542,25.4469,100.1310472,100.1310472,13.4023,0.11,9.4452215268,3686.5840218662,34,27.5311911786,3783.5930093873,8.4,1.9952747033,8.3178,1.9267,95.5868997431,38.9559876792,25.82221141,0.4075452576,0.6628560319,0.2701438323,13.574298148,43.4452215268,34.2944447083,8.3178,2.0203719048,25.4058643469,3716.5216137088,2.0203719048
1659,391.344807,43.5551,34.3408,9.2143,3714.6467,25.4469,98.6952744,98.6952744,13.3891,0.114,9.42760312,3686.5840218662,34,27.5311911786,3783.5930093873,8.4,1.9952747033,8.3178,1.8959,96.5598817112,38.3921550298,25.38439469,0.3975994414,0.661187023,0.262887591,13.5711132082,43.42760312,34.2578874979,8.3178,2.0210377561,25.4093131322,3713.6595376147,2.0210377561
1660,391.567124,43.4537,34.2534,9.2003,3714.6467,25.3344,99.7208264,99.7208264,13.3487,0.112,9.4157263072,3686.5840218662,34,27.5311911786,3783.5930093873,8.4,1.9952747033,8.3178,1.9179,95.9787097262,38.7910915707,25.60147173,0.4041635034,0.6599832769,0.2667411534,13.5690730034,43.4157263072,34.2264604618,8.3178,2.0225518756,25.4129799512,3712.8801126104,2.0225518756
1661,391.801763,43.4855,34.2131,9.2724,3715.4082,25.3344,101.7439608,101.7439608,13.4185,0.113,9.4136452962,3686.5840218662,34,27.5165724943,3784.6138256831,8.4,2.0096404978,8.3178,1.9613,96.7732701353,39.586198045,26.31770405,0.409061283,0.6648201987,0.2719522035,13.5688334668,43.4136452962,34.2091456553,8.3178,2.0244589757,25.4167885585,3714.9494211168,2.0244589757
1662,392.082662,43.4262,34.2131,9.2131,3715.4082,25.199,101.3057704,101.3057704,13.407,0.116,9.4227037863,3686.5840218662,34,27.5165724943,3784.6138256831,8.4,2.0096404978,8.3178,1.9519,95.6060557538,39.4157083981,26.1691233,0.4122720897,0.6639262457,0.2737182608,13.5705791003,43.4227037863,34.209748608,8.3178,2.0262420735,25.4206554566,3716.0421904209,2.0262420735
1663,392.275661,43.3333,34.1239,9.2094,3711.604,25.199,102.918684,102.918684,13.34,0.108,9.4397178133,3686.5840218662,34,27.5165724943,3784.6138256831,8.4,2.0096404978,8.3178,1.9865,95.5654987313,40.0022551768,26.49991,0.4185846954,0.6624604009,0.2772957851,13.5740347311,43.4397178133,34.2236966105,8.3178,2.0275822074,25.4244910483,3715.2354192785,2.0275822074
1664,392.505055,43.392,34.3163,9.0757,3711.604,25.1233,102.1541816,102.1541816,13.3383,0.113,9.4566811342,3686.5840218662,34,27.5063192353,3785.5010530322,8.4,2.0096404978,8.3178,1.9701,93.8172807152,39.705109713,26.27778483,0.4232174436,0.6618237557,0.280095358,13.5786052112,43.4566811342,34.2399764045,8.3178,2.0285264967,25.4281990738,3714.0320930846,2.0285264967
1665,392.780622,43.3938,34.3249,9.0689,3710.3378,25.1233,102.6716192,102.6716192,13.3484,0.112,9.463952995,3686.5840218662,34,27.5063192353,3785.5010530322,8.4,2.0096404978,8.3178,1.9812,93.742967401,39.892612598,26.44585008,0.4255531237,0.6629259995,0.2821102298,13.5834526769,43.463952995,34.2483161666,8.3178,2.0294775836,25.4316753414,3712.8660570091,2.0294775836
1666,392.976877,43.4091,34.273,9.1361,3710.3378,25.4348,100.9095344,100.9095344,13.3735,0.112,9.4558202936,3686.5840218662,34,27.5063192353,3785.5010530322,8.4,2.0182582488,8.3178,1.9434,95.6487682823,39.207962187,25.9900599,0.4099160176,0.6628770905,0.2717239371,13.5875712426,43.4558202936,34.2464345413,8.3178,2.0310226078,25.4348072104,3711.4515379516,2.0310226078
1667,393.209949,43.3822,34.2265,9.1557,3711.8574,25.4348,101.3896792,101.3896792,13.3745,0.113,9.4343285337,3686.5840218662,34,27.5089935931,3785.719941867,8.4,2.0182582488,8.3178,1.9537,95.865621281,39.4106547244,26.12976065,0.4111031066,0.6630125998,0.2725665395,13.5900015042,43.4343285337,34.240734841,8.3178,2.0336762248,25.4374760795,3710.3478496129,2.0336762248
1668,393.485251,43.3675,34.2192,9.1483,3711.8574,25.3189,99.0775256,99.0775256,13.4437,0.114,9.4078199135,3686.5840218662,34,27.5089935931,3785.719941867,8.4,2.0182582488,8.3178,1.9041,95.3472857092,38.5119095274,25.59814917,0.403911965,0.66468138,0.2684727623,13.5901426269,43.4078199135,34.2393487516,8.3178,2.0376341868,25.4395642923,3710.3234472032,2.0376341868
1669,393.680559,43.3333,34.1911,9.1422,3719.729,25.3189,106.0372944,106.0372944,13.4031,0.11,9.3854035299,3686.5840218662,34,27.5089935931,3785.719941867,8.4,2.0182582488,8.3178,2.0534,95.2801032801,41.3046128663,27.52192554,0.4335072218,0.666316027,0.2888528097,13.5880068048,43.3854035299,34.2446803492,8.3178,2.0426548075,25.4409642583,3711.4617275143,2.0426548075
1670,393.913898,43.3877,34.0408,9.3469,3719.729,25.4975,97.4785968,97.4785968,13.4224,0.113,9.3719277017,3686.5840218662,34,27.5313630474,3783.2194913207,8.4,2.0182582488,8.3178,1.8698,98.2225800813,37.9707510113,25.09720352,0.3865786358,0.660961473,0.2555135845,13.5842866868,43.3719277017,34.2518911937,8.3178,2.0481592937,25.4415859173,3713.7247507857,2.0481592937
1671,394.190607,43.3956,34.3267,9.0689,3711.3508,25.4975,99.9678912,99.9678912,13.3729,0.112,9.366926848,3686.5840218662,34,27.5313630474,3783.2194913207,8.4,2.0293367318,8.3178,1.9232,95.1392257906,38.8526955083,25.71876128,0.4083772512,0.6619556492,0.2703276284,13.5801638718,43.366926848,34.2526827779,8.3178,2.0534538033,25.4413618352,3716.7630158416,2.0534538033
1672,394.38129,43.4299,34.1098,9.3201,3711.3508,25.5097,100.86758,100.86758,13.3946,0.112,9.3673760108,3686.5840218662,34,27.5313630474,3783.2194913207,8.4,2.0293367318,8.3178,1.9425,97.9721910012,39.2023611317,26.0190105,0.4001376384,0.6637102906,0.2655754682,13.5769092069,43.3673760108,34.2412623321,8.3178,2.0578500915,25.4402517694,3718.3018572768,2.0578500915
1673,394.614425,43.4072,34.2736,9.1336,3692.1979,25.5097,102.9046992,102.9046992,13.1289,0.117,9.3710243842,3686.5840218662,34,27.5213677616,3780.3103452783,8.4,2.0293367318,8.3178,1.9862,95.9026920011,39.7876964497,26.07662118,0.4148756997,0.6553940918,0.2719070824,13.5754099595,43.3710243842,34.2191231593,8.3178,2.0607101299,25.4382469968,3715.2619835891,2.0607101299
1674,394.899452,43.4085,34.3225,9.086,3692.1979,25.6295,100.8116408,100.8116408,13.1232,0.11,9.3773647469,3686.5840218662,34,27.5213677616,3780.3103452783,8.4,2.0293367318,8.3178,1.9413,95.8224009082,38.978423667,25.47606816,0.4067777816,0.6535941109,0.2658675625,13.5756730989,43.3773647469,34.1948477732,8.3178,2.061608239,25.4353731272,3707.2858415743,2.061608239
1675,395.152067,43.3883,34.328,9.0603,3663.1135,25.6295,99.9539064,99.9539064,13.0578,0.114,9.3862499855,3686.5840218662,34,27.4968810877,3778.9056059187,8.4,2.0293367318,8.3178,1.9229,95.5358813383,38.3423533047,25.10884362,0.4013398188,0.6548592211,0.2628210811,13.5763887781,43.3862499855,34.1796311047,8.3178,2.0605287766,25.4316910965,3696.588043436,2.0605287766
1676,395.3659,43.3565,34.2302,9.1263,3663.1135,25.5097,100.7883328,100.7883328,13.0872,0.111,9.3962285299,3686.5840218662,34,27.4968810877,3778.9056059187,8.4,2.025877884,8.3178,1.9408,95.8216874826,38.6624395623,25.39963776,0.403483184,0.6569590033,0.2650719104,13.5748962713,43.3962285299,34.1822084282,8.3178,2.0578599285,25.4272968458,3684.51443661,2.0578599285
1677,395.55269,43.3688,34.3029,9.0659,3660.1027,25.5097,100.471344,100.471344,13.0397,0.114,9.4042288074,3686.5840218662,34,27.4968810877,3778.9056059187,8.4,2.025877884,8.3178,1.934,95.1514583158,38.5091649143,25.2187798,0.4047143953,0.6548773482,0.26503829,13.5678181821,43.4042288074,34.204416634,8.3178,2.0541906624,25.4223190967,3671.5627896242,2.0541906624
1678,395.789885,43.4097,34.2461,9.1636,3660.1027,25.2667,101.1426144,101.1426144,13.127,0.11,9.4069044085,3686.5840218662,34,27.507822596,3777.2459059424,8.4,2.025877884,8.3178,1.9484,95.318867458,38.7664528285,25.5766468,0.4067028267,0.6597623701,0.2683272209,13.5521382679,43.4069044085,34.2392601455,8.3178,2.0501113587,25.4169137936,3660.9775462593,2.0501113587
1679,396.034731,43.5551,34.3677,9.1874,3661.6074,25.2667,102.3033528,102.3033528,13.0877,0.114,9.4032408289,3686.5840218662,34,27.507822596,3777.2459059424,8.4,2.025877884,8.3178,1.9733,95.58044865,39.2274666385,25.82595841,0.4104130834,0.6583641673,0.2702012679,13.5262389677,43.4032408289,34.2743900104,8.3178,2.046130593,25.4112545801,3657.1738318354,2.046130593
1680,396.25627,43.4011,34.3585,9.0426,3661.6074,25.381,105.4732408,105.4732408,13.0327,0.113,9.396840165,3686.5840218662,34,27.507822596,3777.2459059424,8.4,2.025877884,8.3178,2.0413,94.4141616622,40.4429368295,26.60365051,0.4283566799,0.6578070881,0.2817760603,13.4905107775,43.396840165,34.2993988839,8.3178,2.042702132,25.4055203398,3659.3891039254,2.042702132
1681,396.491556,43.3266,34.3921,8.9345,3658.8496,25.381,99.9678912,99.9678912,13.005,0.112,9.39449283,3686.5840218662,34,27.5563209864,3772.7517400202,8.4,2.0108094309,8.3178,1.9232,93.2206808077,38.3030807596,25.011216,0.4108860869,0.652981836,0.2683011515,13.4472963534,43.39449283,34.311541557,8.3178,2.0403100019,25.3998827864,3662.1423007544,2.0403100019
1682,396.768849,43.3303,34.2717,9.0586,3658.8496,25.3344,97.5858136,97.5858136,13.0104,0.115,9.4000554911,3686.5840218662,34,27.5563209864,3772.7517400202,8.4,2.0108094309,8.3178,1.8721,94.4171395462,37.390378595,24.35676984,0.3960126178,0.6514181122,0.2579697919,13.4001999365,43.4000554911,34.3157328662,8.3178,2.0394511849,25.394497313,3661.9466241398,2.0394511849
1683,396.960957,43.505,34.4813,9.0237,3656.9372,25.3344,101.6320824,101.6320824,13.0214,0.117,9.4098868694,3686.5840218662,34,27.5563209864,3772.7517400202,8.4,2.0108094309,8.3178,1.9589,94.0325326353,38.9203685412,25.50762046,0.4139032253,0.6553797257,0.2712637823,13.3531447492,43.4098868694,34.3193624292,8.3178,2.0403798417,25.3894976338,3659.7388803641,2.0403798417
1684,397.202804,43.3352,34.3365,8.9987,3656.9372,25.586,102.8767296,102.8767296,12.9966,0.111,9.416323142,3686.5840218662,34,27.5855961168,3766.4560098731,8.4,2.0108094309,8.3178,1.9856,94.6881423553,39.3970106269,25.80604896,0.416071217,0.6550255603,0.2725372821,13.309608893,43.416323142,34.3271890588,8.3178,2.042835568,25.3849929425,3657.8393750429,2.042835568
1685,397.476418,43.3675,34.2626,9.1049,3647.8598,25.586,100.0471384,100.0471384,12.9808,0.115,9.4149419484,3686.5840218662,34,27.5855961168,3766.4560098731,8.4,2.0108094309,8.3178,1.9249,95.8701164162,38.2183054625,24.98674192,0.3986466992,0.6537898951,0.2606311837,13.2721812899,43.4149419484,34.3398974197,8.3178,2.0461178083,25.3810677269,3656.8093587576,2.0461178083
1686,397.671767,43.3706,34.2791,9.0915,3647.8598,25.384,103.9582208,103.9582208,13.0667,0.116,9.4067364477,3686.5840218662,34,27.5855961168,3766.4560098731,8.4,1.9987060595,8.3178,2.0088,94.9652668209,39.7123506121,26.24838696,0.4181776342,0.6609628127,0.2763998653,13.2423718746,43.4067364477,34.3542109267,8.3178,2.0494448027,25.3777849486,3655.046138943,2.0494448027
1687,397.907772,43.3963,34.3744,9.0219,3653.7426,25.384,104.2845328,104.2845328,13.038,0.116,9.3951585272,3686.5840218662,34,27.61781537,3757.5629515035,8.4,1.9987060595,8.3178,2.0158,94.1967553889,39.901246774,26.2820004,0.4235947046,0.6586761699,0.2790117376,13.2206536469,43.3951585272,34.363641837,8.3178,2.052273021,25.375190477,3651.5232344453,2.052273021
1688,398.159862,43.3804,34.3286,9.0518,3653.7426,25.6348,100.9095344,100.9095344,12.9802,0.11,9.3836938163,3686.5840218662,34,27.61781537,3757.5629515035,8.4,1.9987060595,8.3178,1.9434,95.4608546071,38.6099081603,25.22572068,0.4044580191,0.653348373,0.2642519888,13.2067028014,43.3836938163,34.3624234017,8.3178,2.0544576288,25.3733155762,3648.6707547848,2.0544576288
1689,398.378427,43.3132,34.1893,9.1239,3654.3459,25.6348,101.9770408,101.9770408,13.0672,0.114,9.375121181,3686.5840218662,34,27.61781537,3757.5629515035,8.4,1.9987060595,8.3178,1.9663,96.2648364333,39.0247990707,25.69403536,0.4053899691,0.6584027586,0.266909874,13.1996529812,43.375121181,34.3502607418,8.3178,2.0562317766,25.3721780498,3649.8021196671,2.0562317766
1690,398.615983,43.3981,34.207,9.1911,3654.3459,25.3566,101.0726904,101.0726904,13.05,0.116,9.370577308,3686.5840218662,34,27.6175266822,3749.5531026201,8.4,1.9987060595,8.3178,1.9469,95.961338652,38.6787202634,25.407045,0.4030656596,0.656873982,0.2647633449,13.1982622561,43.370577308,34.3316677479,8.3178,2.0579785441,25.3717847503,3653.695460849,2.0579785441
1691,398.869372,43.5056,34.196,9.3096,3659.6445,25.3566,105.366024,105.366024,13.0566,0.115,9.3693227113,3686.5840218662,34,27.6175266822,3749.5531026201,8.4,1.9865943396,8.3178,2.039,97.2683832412,40.3801668871,26.6224074,0.4151417505,0.65929414,0.2737005234,13.2011023906,43.3693227113,34.3106805411,8.3178,2.0599629886,25.3721344573,3656.0858328769,2.0599629886
1692,399.091394,43.3236,34.1202,9.2034,3659.6445,25.5903,101.170584,101.170584,13.0861,0.116,9.3706803945,3686.5840218662,34,27.6175266822,3749.5531026201,8.4,1.9865943396,8.3178,1.949,96.9826880285,38.7723187314,25.5048089,0.3997859775,0.6578097399,0.2629831099,13.206798984,43.3706803945,34.2878865471,8.3178,2.0622564999,25.373218003,3656.2141180116,2.0622564999
1693,399.328667,43.37,34.2094,9.1606,3656.6914,25.5903,105.4872256,105.4872256,13.038,0.117,9.3752658342,3686.5840218662,34,27.5827299863,3744.664185438,8.4,1.9865943396,8.3178,2.0416,96.5062568445,40.39399413,26.6183808,0.418563474,0.6589687743,0.2758202594,13.2142040044,43.3752658342,34.2620939646,8.3178,2.0648414688,25.3750166035,3656.9056937498,2.0648414688
1694,399.581691,43.4922,34.3701,9.1221,3656.6914,25.4993,102.2613984,102.2613984,13.1158,0.117,9.38304357,3686.5840218662,34,27.5827299863,3744.664185438,8.4,1.9865943396,8.3178,1.9724,95.7360357861,39.1587351283,25.86960392,0.4090281659,0.6606343089,0.2702180397,13.2224479135,43.38304357,34.2337306623,8.3178,2.0677184333,25.3775020895,3658.677448203,2.0677184333
1695,399.807789,43.3682,34.2473,9.1209,3662.1093,25.4993,99.842028,99.842028,13.0931,0.115,9.3920395737,3686.5840218662,34,27.5827299863,3744.664185438,8.4,1.9865943396,8.3178,1.9205,95.7227254036,38.288937366,25.14529855,0.3999984038,0.6567248997,0.2626889116,13.2309271495,43.3920395737,34.2076464353,8.3178,2.0709094487,25.3806393829,3659.1415436481,2.0709094487
1696,400.046635,43.3394,34.1758,9.1636,3662.1093,25.3189,100.5552528,100.5552528,13.054,0.112,8.2799962498,3686.5840218662,35.12,27.5321013184,3742.7136938788,8.3463987909,1.9771238753,8.3178,1.9358,95.5157924574,38.5624556452,25.2699332,0.4037285841,0.6552988594,0.2645628806,13.2392841239,43.3999962498,34.192375241,8.3178,1.7743349871,25.384388347,3658.3189845472,1.4743349871
